Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Conv3 active,Conv3 num filters,Conv3 batch normalization,Conv3 activation,Conv3 dropout,Conv3 max pooling,Conv4 active,Conv4 num filters,Conv4 batch normalization,Conv4 activation,Conv4 dropout,Conv4 max pooling,Conv5 active,Conv5 num filters,Conv5 batch normalization,Conv5 activation,Conv5 dropout,Conv5 max pooling,Dense0 active,Dense0 num nodes,Dense0 batch normalization,Dense0 activation,Dense0 dropout,Dense1 active,Dense1 num nodes,Dense1 batch normalization,Dense1 activation,Dense1 dropout,Optimizer,Val Loss,Val Accuracy
1,16,0,0,7,0,1,8,1,0,1,2,1,16,0,0,1,1,1,32,1,0,3,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,8,1,256,1,0,0,0,0.810439590073,0.7195
1,16,1,0,2,0,0,16,1,0,1,2,0,16,0,0,2,2,0,64,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,10,1,16,0,0,8,1,1.86402461987,0.4818
1,16,0,0,0,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,0.972253988361,0.6903
1,16,0,0,0,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,1,64,0,0,0,3,1.12202397289,0.6719
1,16,0,0,8,1,0,16,1,0,5,1,0,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,6,0,512,1,0,4,0,1.19628971882,0.5812
1,16,1,0,8,1,0,16,0,0,5,1,1,32,0,0,6,2,0,64,0,0,3,0,0,32,1,0,8,1,1,16,1,0,9,2,1,1024,0,0,3,0,16,0,0,4,3,1.13282185631,0.6312
1,16,0,0,7,1,1,32,1,0,1,2,0,16,0,0,1,2,0,64,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,5,0,64,0,0,4,3,0.978591465569,0.6609
1,16,1,0,2,0,0,16,0,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,1.5782886198,0.4941
1,64,0,0,1,0,0,16,1,0,5,1,1,32,1,0,0,2,1,8,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,7,1,512,1,0,4,0,1.02689412489,0.6748
1,16,0,0,10,0,0,16,1,0,5,1,1,32,0,0,6,2,0,64,0,0,3,0,0,32,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,1.17091618557,0.6355
1,16,0,0,10,0,0,16,1,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,64,1,0,7,2,0,8,1,0,9,2,0,32,1,0,4,1,512,1,0,4,1,1.64532688694,0.5158
1,16,0,0,0,0,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,10,1,512,0,0,4,3,1.03462909718,0.679
1,64,0,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,1,0,3,1,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,6,0,512,1,0,4,0,1.5512327467,0.5204
1,16,0,0,0,0,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,4,2,1,32,1,0,8,1,64,1,0,3,0,1.01350033646,0.6487
1,16,0,0,8,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,10,1,512,1,0,3,0,1.02117099619,0.6417
1,16,0,0,10,0,0,16,1,0,5,1,1,32,0,0,2,0,1,64,1,0,3,0,0,64,1,0,9,2,0,8,0,0,4,2,1,16,1,0,8,1,64,1,0,0,0,1.29160842056,0.5294
1,16,0,0,10,0,0,16,1,0,5,1,1,16,1,0,2,0,1,8,1,0,3,1,0,64,1,0,9,2,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,3,1.17976632595,0.5872
1,16,0,0,8,1,0,16,0,0,5,1,1,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,0.982028072834,0.6797
1,16,0,0,8,1,0,16,0,0,5,1,1,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,0,0,0,1,0,1024,1,0,5,0,512,1,0,4,1,1.1787486515,0.5939
1,16,1,0,5,0,0,16,0,0,5,1,1,64,0,0,0,2,1,8,1,0,10,2,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,0.899828726292,0.6946
1,16,1,0,5,0,0,16,0,0,5,1,1,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,0,16,0,0,4,0,0.902789635944,0.7298
1,16,0,0,8,2,0,16,0,0,5,1,1,32,1,0,3,1,0,8,1,0,2,0,0,64,1,0,7,1,0,8,1,0,8,2,1,256,1,0,6,0,512,1,0,4,0,1.25927712784,0.6054
1,32,0,0,8,1,0,16,0,0,5,1,1,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,0,0,0,1,0,1024,1,0,5,0,512,1,0,4,0,0.9891306077,0.661
1,16,0,0,10,0,0,16,1,0,5,1,1,64,0,0,1,1,1,16,1,0,3,1,0,32,1,0,7,1,1,8,1,0,1,1,1,1024,0,0,5,0,512,1,0,4,0,1.62225104675,0.4575
1,16,1,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,1.12395334148,0.6284
1,16,1,0,10,0,0,16,1,0,5,1,1,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,9,2,1,1024,0,0,4,1,1024,0,0,3,2,1.12915977573,0.6146
1,16,0,0,2,0,0,16,1,0,5,1,0,32,1,0,1,0,1,8,1,0,10,2,0,64,1,0,9,2,0,8,0,0,0,1,0,1024,0,0,4,1,1024,1,0,4,0,0.889013526249,0.7007
1,16,0,0,10,0,0,16,1,0,5,1,1,32,1,0,1,0,0,64,0,0,3,0,0,64,1,0,7,1,1,64,1,0,8,2,1,256,1,0,8,1,16,0,0,4,3,1.20995915222,0.6463
1,16,1,0,5,0,0,16,0,0,5,1,1,64,1,0,0,0,1,8,0,0,2,2,0,64,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,1.09233638859,0.6355
1,16,1,0,10,0,0,16,1,0,5,1,1,64,1,0,3,2,1,8,1,0,2,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,6,0,512,1,0,4,0,1.33885461159,0.5787
1,16,0,0,10,0,0,16,1,0,5,1,1,8,0,0,6,2,0,64,0,0,3,0,0,32,1,0,8,1,1,16,1,0,2,2,1,1024,0,0,3,0,16,0,0,4,3,6.66,0.1
1,64,0,0,3,1,0,16,0,0,5,1,1,32,0,0,1,1,1,8,0,0,6,2,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,8,1,32,1,0,3,2,1.10105160389,0.6151
1,16,1,0,10,0,0,16,0,0,5,1,1,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,8,1,16,0,0,4,3,1.23916538181,0.5803
1,8,0,0,8,1,0,16,0,0,5,1,1,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,0,0,2,0,512,1,0,4,0,1.25414606667,0.5585
1,16,0,0,10,1,0,16,1,0,5,1,0,32,0,0,2,0,1,64,1,0,3,1,0,64,1,0,9,2,0,8,0,0,4,2,1,512,1,0,8,1,64,1,0,3,0,1.59803184624,0.5007
1,64,0,0,10,0,0,16,1,0,5,1,1,32,1,0,1,2,0,64,0,0,3,0,0,32,1,0,8,1,1,8,0,0,9,2,0,512,0,0,9,0,512,1,0,4,2,1.09688731422,0.6122
1,32,0,0,3,1,0,16,0,0,5,1,1,16,0,0,1,2,0,64,0,0,3,0,0,64,1,0,7,2,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,3,1.00438244209,0.6507
1,16,0,0,10,0,0,16,1,0,5,1,1,64,1,0,1,2,0,64,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,128,0,0,5,0,512,1,0,4,0,1.92535544128,0.1982
1,16,0,0,7,0,1,16,1,0,1,2,0,16,0,0,2,2,0,64,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,7,0,16,0,0,4,0,1.07176059208,0.6754
1,64,0,0,1,0,0,16,1,0,5,1,1,32,1,0,0,1,1,8,0,0,0,0,0,64,1,0,7,1,0,64,1,0,4,2,0,1024,1,0,2,1,512,1,0,4,0,0.896497954845,0.7184
1,16,0,0,8,1,0,16,0,0,5,1,0,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,0,0,512,1,0,3,0,1.22798092842,0.5694
1,64,0,0,1,2,0,16,0,0,5,1,1,32,0,0,7,1,1,8,0,0,3,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,8,1,32,1,0,1,0,1.63558274994,0.4923
1,16,0,0,0,0,0,16,0,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,0,0,5,0,512,1,0,4,0,1.15379141846,0.6256
1,16,0,0,8,0,0,16,0,0,5,1,1,64,0,0,1,2,1,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,8,2,1,512,0,0,6,0,512,1,0,4,0,1.024379175,0.6554
1,64,0,0,4,1,0,16,1,0,5,1,1,32,1,0,0,2,1,8,1,0,2,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,1.00099092016,0.6701
1,64,0,0,10,0,0,16,0,0,5,1,1,64,0,0,7,2,0,32,1,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,128,1,0,5,0,512,1,0,4,0,0.957165929031,0.676
1,32,1,0,1,0,0,16,1,0,1,2,0,16,0,0,1,1,0,64,0,0,3,0,0,32,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,1,512,1,0,4,0,1.55238194256,0.6014
1,64,0,0,7,1,0,16,0,0,5,1,1,32,0,0,1,1,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,10,0,512,1,0,4,0,1.54202024059,0.4566
1,64,1,0,10,0,0,16,0,0,5,1,1,16,0,0,2,2,1,32,1,0,2,1,0,16,1,0,9,2,0,8,1,0,0,2,1,64,1,0,4,1,1024,0,0,1,2,1.03242318163,0.6505
1,64,0,0,10,0,0,16,1,0,5,1,1,16,0,0,6,2,0,64,0,0,3,0,0,32,1,0,8,1,1,8,0,0,10,2,0,512,0,0,9,0,512,1,0,4,2,1.1454104063,0.5884
1,16,0,0,10,0,0,16,1,0,5,1,1,64,0,0,1,1,1,8,1,0,3,0,0,32,1,0,7,1,1,8,1,0,1,1,1,1024,0,0,5,0,512,1,0,4,0,1.11069202251,0.6098
1,16,1,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,1,0,3,1,0,64,1,0,9,2,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,3,1.3492474987,0.5243
1,16,1,0,10,0,0,16,1,0,5,1,1,64,1,0,3,2,1,8,1,0,2,1,0,16,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,6,0,512,1,0,4,0,0.938538221931,0.6795
1,16,0,0,7,0,1,8,1,0,1,2,1,16,0,0,1,0,1,32,1,0,3,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,6,0,512,1,0,4,0,0.837594531822,0.7161
1,64,0,0,0,1,0,16,0,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,4,2,1,32,1,0,8,1,64,1,0,3,0,1.20126758995,0.5727
1,16,0,0,10,0,0,16,1,0,5,1,0,16,1,0,2,0,1,8,1,0,7,1,0,64,1,0,9,2,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,3,1.22182453728,0.5856
1,16,1,0,5,0,0,16,0,0,5,1,1,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,0,16,0,0,4,0,1.61762333622,0.559
1,64,0,0,3,1,0,16,0,0,5,1,0,32,1,0,6,2,0,64,0,0,3,0,0,32,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,1.6162476717,0.5681
1,32,1,0,1,0,0,16,1,0,1,2,0,16,0,0,1,1,1,16,1,0,3,2,0,32,1,0,7,1,1,8,1,0,1,1,1,1024,0,0,5,0,512,1,0,4,0,1.2040763052,0.6159
1,64,0,0,1,0,0,16,1,0,5,1,1,32,1,0,0,1,1,8,0,0,0,0,0,64,1,0,7,1,0,64,1,0,4,2,0,1024,1,0,2,1,512,1,0,4,0,1.17266259975,0.6722
1,64,0,0,10,0,0,16,1,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,64,1,0,7,2,0,8,1,0,9,2,0,32,1,0,4,1,512,1,0,4,1,1.26622216797,0.5949
1,16,1,0,10,2,0,16,0,0,5,1,1,64,0,0,0,0,1,8,0,0,2,2,0,64,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,1.15469499226,0.5969
1,16,0,0,8,1,0,16,0,0,5,1,1,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,7,0,16,0,0,4,0,1.15817586689,0.6251
1,16,0,0,8,2,0,16,0,0,5,1,1,32,1,0,3,1,0,64,0,0,3,0,0,32,1,0,8,1,1,8,0,0,9,2,0,512,0,0,9,0,512,1,0,4,2,1.21331627541,0.5823
1,16,0,0,0,0,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,4,2,1,32,1,0,8,1,512,1,0,3,0,1.0507173502,0.63
1,64,0,0,8,2,0,16,0,0,5,1,1,32,1,0,3,1,0,8,1,0,2,0,0,64,1,0,7,1,0,8,1,0,8,2,1,256,1,0,6,0,512,1,0,4,0,1.28446702557,0.6069
1,64,0,0,1,0,0,16,1,0,5,1,1,32,1,0,0,1,1,8,0,0,6,0,0,16,1,0,9,2,0,8,1,0,4,1,1,128,1,0,7,1,64,0,0,0,3,0.935557180786,0.6796
1,16,1,0,5,0,0,16,0,0,5,1,1,64,0,0,0,2,1,8,1,0,10,2,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,1.07615032301,0.6314
1,16,1,0,2,1,0,16,1,0,5,1,0,32,1,0,1,0,1,8,0,0,10,2,0,64,1,0,7,1,0,8,1,0,4,1,1,128,0,0,2,0,512,1,0,4,0,1.3564332489,0.5513
1,64,0,0,10,0,0,16,1,0,5,1,1,32,1,0,1,2,0,64,0,0,3,0,0,32,1,0,8,1,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,3,1.04628376799,0.6476
1,16,1,0,10,0,0,16,1,0,1,2,1,16,0,0,1,1,1,32,1,0,3,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,8,1,256,1,0,0,0,0.816227513409,0.7096
1,16,0,0,7,1,1,32,1,0,1,2,0,16,0,0,1,2,0,64,0,0,3,0,0,32,1,0,7,1,0,8,1,0,9,2,0,512,0,0,9,0,512,1,0,4,2,1.06321627998,0.6303
1,16,0,0,10,0,0,16,0,0,5,1,1,64,0,0,7,2,0,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,0,16,0,0,4,0,1.17244338408,0.6474
1,16,0,0,10,0,0,16,1,0,5,1,0,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,5,0,512,1,0,4,0,1.08333503666,0.6457
1,16,0,0,0,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,0,1,0,1024,1,0,5,0,512,1,0,4,1,1.90356641865,0.51
1,16,0,0,8,1,0,16,1,0,5,1,0,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,6,0,512,1,0,4,0,2.10319076729,0.3662
1,16,0,0,10,0,0,16,1,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,64,1,0,7,2,0,8,1,0,9,2,0,32,1,0,4,1,512,1,0,4,1,1.48350626297,0.5548
1,16,0,0,0,0,0,16,0,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,256,1,0,8,1,256,1,0,0,0,1.09716245079,0.6172
1,16,0,0,10,0,0,16,1,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,0,0,512,1,0,3,0,1.3163928894,0.6133
1,32,0,0,8,1,0,16,0,0,5,1,1,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,0,0,0,1,0,1024,1,0,0,0,512,1,0,3,0,1.08100230236,0.6253
1,16,0,0,0,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,0,1,0,1024,1,0,5,0,512,1,0,4,1,2.76291941338,0.3773
1,64,0,0,10,0,0,16,0,0,5,1,1,16,0,0,2,2,1,32,1,0,2,1,0,16,1,0,9,2,0,8,1,0,0,2,1,64,1,0,4,0,32,0,0,5,2,1.58098452587,0.491
1,16,0,0,10,0,0,16,1,0,5,1,1,64,0,0,6,2,0,64,0,0,3,0,0,64,1,0,7,1,0,8,1,0,8,2,1,256,0,0,6,0,512,1,0,4,0,1.01002186012,0.6549
1,16,1,0,10,1,0,16,0,0,5,1,1,32,0,0,6,2,0,64,0,0,3,0,0,32,1,0,8,1,1,16,1,0,9,2,1,1024,1,0,3,0,16,0,0,4,3,1.32307118111,0.5566
1,16,0,0,5,0,0,16,0,0,5,1,1,64,1,0,0,0,1,8,0,0,2,2,0,64,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,1.14412379332,0.6173
1,64,0,0,10,0,0,16,1,0,5,1,1,64,1,0,4,2,0,64,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,10,1,512,0,0,4,3,6.66,0.1
1,32,0,0,3,1,0,16,0,0,5,1,0,16,0,0,2,2,0,64,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,10,1,16,0,0,8,1,2.17533988266,0.3641
1,64,0,0,3,1,0,16,0,0,5,1,1,32,0,0,6,2,0,64,0,0,3,0,0,32,1,0,8,1,1,16,1,0,9,2,1,1024,0,0,3,0,16,0,0,4,3,1.16743519688,0.6028
1,64,0,0,6,1,1,16,1,0,5,1,1,64,1,0,0,1,1,8,0,0,0,0,0,64,1,0,7,1,0,64,1,0,4,2,0,1024,1,0,2,0,512,1,0,4,0,1.85845640831,0.3994
1,8,0,0,10,0,0,16,0,0,5,1,1,64,0,0,7,2,0,32,1,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,128,1,0,5,0,512,1,0,4,0,1.019669382,0.6497
1,16,0,0,7,0,1,16,1,0,1,2,0,16,0,0,2,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,0,0,512,1,0,3,0,1.12157528381,0.6481
1,64,0,0,10,0,0,16,0,0,5,1,1,64,0,0,7,2,0,32,1,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,128,1,0,5,0,512,1,0,4,0,0.930189292336,0.6954
1,32,0,0,8,1,0,16,0,0,5,1,1,16,0,0,1,2,0,64,0,0,3,0,0,64,1,0,7,2,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,3,1.03892443047,0.6437
1,64,0,0,8,0,0,16,0,0,5,1,1,64,0,0,1,2,1,8,0,0,5,0,0,16,1,0,9,2,0,8,1,0,8,2,0,512,0,0,6,0,512,1,0,4,0,1.10936926365,0.6289
1,16,1,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,6,0,512,1,0,4,0,1.21943916283,0.5829
1,16,0,0,8,0,0,16,0,0,5,1,1,64,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,0,0,512,1,0,3,0,1.21078713074,0.6693
1,16,0,0,10,0,0,16,1,0,5,1,1,64,0,0,1,1,1,16,0,0,2,2,0,64,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,0.988261883736,0.6619
1,16,0,0,7,0,1,8,1,0,1,2,1,16,0,0,1,1,1,32,1,0,3,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,8,1,256,1,0,0,0,0.796695052147,0.7252
1,16,1,0,2,0,0,16,1,0,1,2,0,16,0,0,2,2,0,64,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,10,1,32,0,0,8,1,1.28032387314,0.5678
1,16,0,0,0,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,1.36117821007,0.5932
1,16,0,0,0,0,0,32,1,0,1,2,0,16,0,0,1,2,0,64,0,0,3,0,0,32,1,0,7,1,0,8,1,0,9,2,0,512,0,0,9,0,512,1,0,4,2,1.19066546402,0.5827
1,64,0,0,8,2,0,16,0,0,5,1,1,32,1,0,3,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,4,2,1,32,1,0,8,1,64,1,0,3,0,0.922116251373,0.6733
1,16,1,0,7,2,0,16,0,0,5,1,1,64,0,0,0,0,1,8,0,0,2,0,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,0,16,0,0,4,0,0.968883383942,0.6827
1,16,0,0,0,0,0,16,0,0,5,1,0,32,0,0,6,2,0,64,0,0,3,0,0,32,1,0,8,1,1,16,1,0,9,2,1,512,0,0,3,0,16,0,0,4,3,1.2217949585,0.5952
1,32,0,0,8,1,0,16,0,0,5,1,1,32,1,0,10,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,256,1,0,10,1,256,1,0,3,0,1.03427739544,0.6393
1,8,1,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,6,0,512,1,0,4,0,1.27371586075,0.5967
1,16,1,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,6,0,512,1,0,4,2,0.972643435478,0.6594
1,16,0,0,7,1,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,0,1024,1,0,5,0,512,1,0,4,0,1.39465252962,0.5366
1,64,0,0,7,1,1,32,1,0,1,2,1,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,0,0,9,2,1,1024,1,0,7,0,16,0,0,4,0,1.04055351992,0.6746
1,16,1,0,10,0,0,16,0,0,5,1,0,64,0,0,7,2,1,8,0,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,1024,1,0,9,1,512,1,0,4,0,2.07157153702,0.4342
1,16,0,0,7,1,0,16,1,0,5,1,1,32,1,0,0,1,1,8,0,0,0,0,0,64,1,0,7,1,0,64,1,0,4,2,0,1024,1,0,2,1,512,1,0,4,0,1.29895272484,0.5784
1,16,0,0,10,0,0,16,1,0,1,2,1,16,0,0,1,2,1,32,1,0,2,1,0,16,1,0,9,2,0,8,1,0,8,2,1,256,1,0,8,0,512,1,0,4,0,0.856190943718,0.7053
1,16,0,0,10,0,0,16,1,0,5,1,1,64,0,0,6,2,0,64,0,0,3,0,0,64,1,0,7,1,0,8,1,0,8,1,0,1024,1,0,5,0,512,1,0,4,0,1.04657022438,0.6405
1,16,0,0,10,0,0,16,1,0,5,1,0,16,1,0,2,0,1,8,1,0,4,1,0,64,1,0,9,2,0,8,0,0,4,2,0,256,0,0,8,0,16,0,0,4,0,1.25329691811,0.5551
1,16,0,0,10,0,0,16,0,0,5,1,1,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,0,0,4,2,1,32,1,0,8,1,32,1,0,3,0,0.981601616955,0.6524
1,16,1,0,2,0,0,16,1,0,1,2,0,16,0,0,2,2,0,64,0,0,3,0,0,64,1,0,9,2,0,8,0,0,4,1,1,1024,1,0,6,0,512,1,0,4,0,1.57304115467,0.5743
1,16,1,0,10,0,0,16,0,0,5,1,0,32,1,0,0,2,0,8,0,0,3,0,0,16,1,0,9,2,0,8,1,0,4,1,1,256,1,0,8,1,256,0,0,0,0,1.02657335835,0.6401
1,16,0,0,10,0,0,16,1,0,5,1,0,16,1,0,2,0,1,8,1,0,7,1,0,64,1,0,7,1,0,64,1,0,4,2,0,1024,1,0,2,1,512,1,0,4,0,2.93252876663,0.2394
1,64,0,0,0,1,0,16,0,0,5,1,0,32,1,0,0,2,0,32,1,0,3,0,0,32,1,0,7,1,0,8,1,0,4,1,1,128,1,0,5,0,512,1,0,4,0,1.23345175743,0.6063
1,16,1,0,5,0,0,16,0,0,5,1,1,64,1,0,0,2,1,8,0,0,2,1,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,0,16,0,0,4,0,1.23289770012,0.611
1,16,0,0,8,1,0,16,0,0,5,1,0,32,0,0,0,2,0,8,0,0,3,0,0,64,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,0,0,512,1,0,3,0,1.08002059479,0.6462
1,16,1,0,10,0,0,16,1,0,1,2,1,16,1,0,1,2,1,8,0,0,5,0,0,16,1,0,9,2,0,8,1,0,8,2,0,512,0,0,6,0,512,1,0,4,0,1.23601652565,0.564
1,16,0,0,1,0,0,16,0,0,5,1,1,64,1,0,0,2,1,8,0,0,3,1,0,16,1,0,9,2,0,8,1,0,4,1,1,1024,1,0,7,0,16,0,0,4,0,1.24834233761,0.641
1,8,0,0,2,1,1,32,1,0,5,1,1,64,1,0,0,0,1,8,0,0,0,0,0,64,1,0,7,1,0,64,1,0,4,2,0,1024,1,0,2,0,512,1,0,4,0,1.29934209595,0.5785
1,32,1,0,1,0,0,16,1,0,1,2,0,16,0,0,1,1,1,16,1,0,3,0,0,32,1,0,7,1,0,8,1,0,9,2,0,512,0,0,9,0,512,1,0,4,1,1.15185430851,0.6164
1,64,0,0,7,0,1,8,1,0,3,2,1,16,0,0,1,1,0,32,1,0,3,1,0,16,1,0,7,1,0,8,1,0,4,1,1,128,1,0,5,0,512,1,0,4,0,1.04434250879,0.65
1,16,1,0,10,0,0,16,1,0,5,1,1,64,1,0,3,2,1,8,1,0,2,1,0,16,1,0,7,1,0,8,1,0,9,2,1,1024,1,0,9,0,16,0,0,4,0,0.896444972706,0.7
